3201.18	42.1119
3200.58	16.8448
3199.99	8.42111
3199.4	42.0992
3198.8	16.8371
3198.21	16.8346
3197.61	54.7042
3197.02	42.0738
3196.42	25.2405
3195.83	46.2672
3195.24	29.4383
3194.64	33.6387
3194.05	54.6546
3193.45	50.4428
3192.86	33.6234
3192.26	21.0115
3191.67	29.4116
3191.07	16.8041
3190.48	33.6031
3189.88	33.598
3189.29	37.7921
3188.69	20.9924
3188.1	41.9785
3187.5	33.5777
3186.9	8.39316
3186.31	33.5676
3185.71	20.9766
3185.12	8.38936
3184.52	50.3285
3183.92	37.7407
3183.33	33.5422
3182.73	8.38428
3182.14	20.9575
3181.54	29.3361
3180.94	50.2829
3180.35	54.4649
3179.75	33.5118
3179.15	62.8251
3178.55	25.1262
3177.96	29.3095
3177.36	33.4915
3176.76	25.1148
3176.17	50.222
3175.57	41.8454
3174.97	12.5517
3174.37	37.6494
3173.78	37.6437
3173.18	41.82
3172.58	12.5441
3171.98	41.8074
3171.38	33.4408
3170.79	41.7947
3170.19	25.073
3169.59	20.891
3168.99	37.5982
3168.39	41.7694
3167.79	41.7631
3167.19	45.9325
3166.6	50.1005
3166	54.2674
3165.4	37.564
3164.8	45.9046
3164.2	58.4152
3163.6	0
3163	16.685
3162.4	29.1943
3161.8	54.2099
3161.2	41.6936
3160.6	25.0124
3160	79.1938
3159.4	25.0048
3158.8	45.8351
3158.2	33.3296
3157.6	58.318
3157	62.4741
3156.4	29.1501
3155.8	49.9641
3155.2	41.6304
3154.6	45.7865
3154	20.8089
3153.4	37.4504
3152.8	33.2842
3152.2	29.1192
3151.6	70.7074
3151	45.7449
3150.39	45.738
3149.79	29.1016
3149.19	24.9404
3148.59	4.15611
3147.99	41.5548
3147.39	29.0839
3146.78	29.0795
3146.18	41.5359
3145.58	58.1414
3144.98	49.8279
3144.38	16.6068
3143.77	24.9064
3143.17	37.3539
3142.57	45.6479
3141.97	37.3426
3141.36	29.0398
3140.76	37.3313
3140.16	37.3256
3139.56	24.88
3138.95	41.4603
3138.35	53.8902
3137.75	37.3029
3137.14	70.4504
3136.54	37.2916
3135.94	33.1431
3135.33	37.2803
3134.73	12.4249
3134.13	37.269
3133.52	41.4037
3132.92	28.9782
3132.31	33.1129
3131.71	37.2464
3131.11	62.0678
3130.5	49.6467
3129.9	41.366
3129.29	57.9036
3128.69	70.3008
3128.08	57.886
3127.48	53.7431
3126.87	62.0019
3126.27	66.1253
3125.66	24.7932
3125.06	53.7105
3124.45	70.2261
3123.85	70.2154
3123.24	74.3345
3122.64	53.6778
3122.03	49.5412
3121.43	61.9171
3120.82	53.6534
3120.21	53.6452
3119.61	16.5037
3119	33.0024
3118.4	45.3714
3117.79	70.1088
3117.18	57.7279
3116.58	65.9647
3115.97	28.8552
3115.36	20.6077
3114.76	41.2091
3114.15	49.4434
3113.54	45.3163
3112.94	24.7142
3112.33	61.7761
3111.72	37.06
3111.12	37.0544
3110.51	82.3306
3109.9	49.3908
3109.29	37.0375
3108.69	61.7198
3108.08	37.0262
3107.47	82.268
3106.86	61.6916
3106.26	49.3458
3105.65	49.3383
3105.04	41.109
3104.43	53.4335
3103.82	28.7675
3103.21	73.9623
3102.61	57.5175
3102	94.4787
3101.39	65.7143
3100.78	69.8108
3100.17	57.4825
3099.56	90.3159
3098.95	73.8836
3098.34	82.0804
3097.73	61.5509
3097.12	86.1581
3096.52	69.7364
3095.91	61.5228
3095.3	73.8161
3094.69	69.7046
3094.08	73.7936
3093.47	90.1785
3092.86	73.7711
3092.25	65.5644
3091.64	57.3601
3091.03	65.5444
3090.42	86.0139
3089.81	61.4291
3089.19	94.177
3088.58	106.445
3087.97	77.7747
3087.36	73.6701
3086.75	85.9353
3086.14	73.6476
3085.53	85.9091
3084.92	98.1669
3084.31	89.9726
3083.7	94.0479
3083.08	65.4147
3082.47	81.7559
3081.86	94.0049
3081.25	110.337
3080.64	106.234
3080.03	114.388
3079.41	77.6089
3078.8	122.522
3078.19	110.253
3077.58	65.325
3076.96	89.8081
3076.35	97.9576
3075.74	118.347
3075.13	126.49
3074.51	110.152
3073.9	122.372
3073.29	167.217
3072.67	110.101
3072.06	154.934
3071.45	105.991
3070.83	142.659
3070.22	97.8082
3069.61	134.466
3068.99	158.89
3068.38	126.278
3067.77	150.696
3067.15	146.6
3066.54	126.22
3065.92	134.343
3065.31	207.589
3064.7	134.302
3064.08	146.489
3063.47	113.918
3062.85	162.715
3062.24	162.691
3061.62	117.933
3061.01	162.641
3060.39	138.224
3059.78	162.591
3059.16	121.925
3058.55	142.224
3057.93	134.076
3057.32	154.367
3056.7	105.604
3056.09	113.71
3055.47	97.4505
3054.85	121.795
3054.24	121.776
3053.62	142.05
3053.01	121.739
3052.39	93.3187
3051.77	121.701
3051.16	117.627
3050.54	109.498
3049.93	133.81
3049.31	105.41
3048.69	117.555
3048.07	109.431
3047.46	105.362
3046.84	121.553
3046.22	117.483
3045.61	121.516
3044.99	149.846
3044.37	113.38
3043.75	125.509
3043.14	109.297
3042.52	84.9959
3041.9	97.1233
3041.28	89.0161
3040.67	105.185
3040.05	97.0788
3039.43	105.153
3038.81	109.18
3038.19	72.7757
3037.57	117.232
3036.96	97.0046
3036.34	105.072
3035.72	117.178
3035.1	109.08
3034.48	80.7877
3033.86	129.24
3033.24	113.068
3032.62	100.938
3032	84.7751
3031.38	117.053
3030.77	125.106
3030.15	121.052
3029.53	64.5511
3028.91	112.947
3028.29	96.7969
3027.67	153.238
3027.05	84.6714
3026.43	96.7525
3025.81	96.7377
3025.19	108.813
3024.57	124.915
3023.94	88.6355
3023.32	88.6219
3022.7	112.774
3022.08	132.892
3021.46	144.951
3020.84	152.98
3020.22	144.907
3019.6	120.737
3018.98	120.719
3018.36	136.793
3017.73	104.591
3017.11	120.663
3016.49	100.537
3015.87	116.605
3015.25	120.608
3014.63	152.746
3014	156.742
3013.38	116.534
3012.76	124.551
3012.14	104.446
3011.51	148.613
3010.89	164.654
3010.27	136.521
3009.65	124.456
3009.02	136.479
3008.4	156.526
3007.78	124.399
3007.15	88.2695
3006.53	148.43
3005.91	124.342
3005.29	96.2497
3004.66	136.333
3004.04	184.422
3003.41	112.24
3002.79	124.246
3002.17	128.235
3001.54	128.215
3000.92	128.195
3000.29	152.208
2999.67	176.214
2999.05	128.136
2998.42	140.127
2997.8	120.091
2997.17	168.101
2996.55	132.059
2995.92	136.04
2995.3	136.019
2994.67	159.998
2994.05	123.98
2993.42	127.959
2992.8	159.925
2992.17	135.915
2991.55	167.869
2990.92	115.892
2990.3	151.835
2989.67	175.782
2989.04	135.811
2988.42	159.753
2987.79	191.674
2987.17	167.689
2986.54	139.719
2985.91	159.655
2985.29	199.538
2984.66	167.586
2984.03	155.592
2983.41	187.479
2982.78	155.544
2982.15	175.458
2981.53	195.367
2980.9	191.35
2980.27	179.363
2979.64	199.262
2979.02	199.231
2978.39	250.993
2977.76	231.037
2977.13	207.105
2976.51	223.002
2975.88	222.968
2975.25	266.724
2974.62	258.722
2973.99	246.743
2973.37	230.789
2972.74	298.388
2972.11	278.452
2971.48	266.478
2970.85	226.67
2970.22	250.492
2969.59	306.109
2968.96	302.087
2968.34	298.067
2967.71	290.074
2967.08	321.813
2966.45	309.846
2965.82	270.081
2965.19	274.011
2964.56	289.851
2963.93	250.107
2963.3	321.516
2962.67	357.185
2962.04	341.258
2961.41	388.815
2960.78	372.888
2960.15	360.932
2959.52	313.288
2958.89	372.716
2958.26	325.085
2957.63	340.89
2957	376.507
2956.37	372.486
2955.73	360.543
2955.1	404.063
2954.47	368.353
2953.84	368.297
2953.21	407.836
2952.58	403.814
2951.95	419.585
2951.31	427.436
2950.68	395.713
2950.05	435.217
2949.42	415.371
2948.79	431.128
2948.15	395.469
2947.52	458.674
2946.89	454.65
2946.26	482.25
2945.63	422.891
2944.99	486.053
2944.36	466.223
2943.73	481.952
2943.09	477.928
2942.46	466.007
2941.83	544.907
2941.19	509.291
2940.56	493.423
2939.93	556.496
2939.29	520.894
2938.66	465.576
2938.03	528.624
2937.39	516.709
2936.76	552.123
2936.13	520.493
2935.49	583.493
2934.86	642.532
2934.22	547.841
2933.59	567.46
2932.95	567.373
2932.32	583.043
2931.68	622.342
2931.05	602.555
2930.41	630.025
2929.78	610.243
2929.14	677.068
2928.51	629.734
2927.87	700.471
2927.24	621.67
2926.6	668.782
2925.97	637.212
2925.33	644.979
2924.7	656.676
2924.06	609.396
2923.42	676.128
2922.79	691.746
2922.15	687.709
2921.52	711.178
2920.88	652.14
2920.24	608.832
2919.61	600.883
2918.97	612.57
2918.33	581.067
2917.7	565.275
2917.06	580.887
2916.42	596.495
2915.79	549.318
2915.15	623.772
2914.51	553.071
2913.87	560.829
2913.24	556.821
2912.6	627.308
2911.96	599.77
2911.32	548.724
2910.68	568.234
2910.05	591.656
2909.41	509.294
2908.77	603.224
2908.13	548.301
2907.49	583.458
2906.85	508.979
2906.22	571.534
2905.58	528.392
2904.94	555.704
2904.3	543.88
2903.66	524.234
2903.02	492.861
2902.38	539.716
2901.74	512.26
2901.1	527.82
2900.46	512.102
2899.82	508.114
2899.18	480.68
2898.54	464.976
2897.9	492.251
2897.26	480.457
2896.62	484.288
2895.98	449.069
2895.34	476.329
2894.7	441.122
2894.06	460.57
2893.42	444.888
2892.78	413.604
2892.14	397.935
2891.5	390.072
2890.86	401.712
2890.22	370.453
2889.58	347.003
2888.94	378.135
2888.29	342.997
2887.65	311.768
2887.01	354.581
2886.37	311.671
2885.73	338.89
2885.09	327.153
2884.44	389.408
2883.8	412.709
2883.16	358.144
2882.52	377.55
2881.87	350.25
2881.23	400.78
2880.59	357.923
2879.95	350.087
2879.3	392.815
2878.66	381.088
2878.02	353.813
2877.38	361.533
2876.73	345.93
2876.09	341.99
2875.45	334.165
2874.8	415.699
2874.16	403.982
2873.51	318.475
2872.87	341.725
2872.23	337.789
2871.58	353.265
2870.94	310.514
2870.29	329.87
2869.65	329.819
2869.01	279.333
2868.36	314.201
2867.72	314.152
2867.07	314.104
2866.43	290.792
2865.78	244.227
2865.14	275.197
2864.49	294.532
2863.85	317.735
2863.2	364.176
2862.56	329.257
2861.91	305.968
2861.27	290.431
2860.62	255.54
2859.97	255.5
2859.33	220.625
2858.68	282.511
2858.04	239.903
2857.39	282.423
2856.74	201.147
2856.1	235.924
2855.45	189.483
2854.8	239.717
2854.16	228.083
2853.51	220.317
2852.86	193.23
2852.22	235.705
2851.57	231.805
2850.92	235.631
2850.27	227.87
2849.63	204.665
2848.98	162.162
2848.33	200.741
2847.68	208.43
2847.04	177.524
2846.39	196.789
2845.74	185.185
2845.09	173.584
2844.44	231.409
2843.8	208.236
2843.15	185.07
2842.5	173.476
2841.85	158.031
2841.2	211.96
2840.55	131.01
2839.9	169.515
2839.26	196.453
2838.61	165.611
2837.96	180.989
2837.31	177.111
2836.66	142.436
2836.01	161.659
2835.36	177.028
2834.71	169.305
2834.06	165.431
2833.41	153.866
2832.76	103.843
2832.11	107.672
2831.46	126.88
2830.81	149.926
2830.16	161.433
2829.51	161.408
2828.86	161.383
2828.21	161.358
2827.56	157.492
2826.9	142.104
2826.25	145.922
2825.6	145.9
2824.95	172.749
2824.3	138.178
2823.65	141.994
2823	141.972
2822.35	134.277
2821.69	126.584
2821.04	126.564
2820.39	126.545
2819.74	149.53
2819.09	157.173
2818.43	137.984
2817.78	134.131
2817.13	103.456
2816.48	111.102
2815.82	126.407
2815.17	141.707
2814.52	134.026
2813.87	126.348
2813.21	126.328
2812.56	130.136
2811.91	103.327
2811.25	122.443
2810.6	133.901
2809.95	149.181
2809.29	133.859
2808.64	145.31
2807.98	95.5841
2807.33	118.506
2806.68	145.243
2806.02	133.755
2805.37	149.018
2804.71	156.636
2804.06	126.053
2803.4	145.129
2802.75	126.014
2802.09	114.54
2801.44	125.974
2800.78	164.123
2800.13	129.751
2799.47	144.994
2798.82	148.786
2798.16	156.392
2797.51	125.857
2796.85	118.211
2796.2	129.63
2795.54	121.986
2794.88	137.213
2794.23	133.38
2793.57	152.411
2792.92	140.958
2792.26	152.363
2791.6	144.723
2790.95	156.124
2790.29	178.943
2789.63	148.462
2788.98	133.214
2788.32	152.221
2787.66	159.807
2787.01	167.391
2786.35	174.972
2785.69	140.716
2785.03	155.905
2784.38	159.682
2783.72	159.657
2783.06	110.222
2782.4	155.807
2781.75	170.981
2781.09	193.749
2780.43	140.541
2779.77	155.71
2779.11	144.294
2778.45	136.678
2777.8	129.065
2777.14	140.431
2776.48	170.768
2775.82	182.124
2775.16	151.746
2774.5	185.86
2773.84	163.076
2773.18	170.635
2772.52	151.652
2771.86	155.419
2771.2	151.604
2770.54	162.949
2769.88	155.346
2769.22	181.84
2768.56	155.297
2767.9	166.634
2767.24	136.316
2766.58	155.224
2765.92	147.629
2765.26	158.961
2764.6	174.073
2763.94	174.045
2763.28	147.537
2762.62	155.079
2761.96	189.091
2761.3	158.812
2760.64	158.787
2759.97	128.522
2759.31	173.855
2758.65	154.933
2757.99	128.461
2757.33	143.552
2756.67	139.752
2756	147.284
2755.34	139.709
2754.68	177.44
2754.02	150.989
2753.36	150.966
2752.69	177.357
2752.03	162.237
2751.37	162.212
2750.7	147.099
2750.04	188.559
2749.38	143.283
2748.72	162.11
2748.05	173.393
2747.39	124.371
2746.73	184.644
2746.06	150.706
2745.4	135.614
2744.73	161.958
2744.07	158.167
2743.41	176.968
2742.74	143.059
2742.08	173.149
2741.41	206.994
2740.75	173.095
2740.09	173.068
2739.42	142.947
2738.76	127.879
2738.09	150.423
2737.43	210.559
2736.76	157.895
2736.1	127.799
2735.43	172.878
2734.77	180.366
2734.1	135.253
2733.43	150.258
2732.77	191.549
2732.1	165.232
2731.44	142.678
2730.77	157.672
2730.11	198.936
2729.44	210.163
2728.77	157.598
2728.11	187.587
2727.44	168.802
2726.77	142.522
2726.11	157.499
2725.44	176.221
2724.77	134.957
2724.11	183.663
2723.44	198.624
2722.77	164.87
2722.1	157.351
2721.44	153.58
2720.77	172.283
2720.1	153.532
2719.43	160.996
2718.77	164.715
2718.1	183.403
2717.43	175.89
2716.76	179.604
2716.09	179.576
2715.43	183.288
2714.76	205.7
2714.09	160.794
2713.42	175.724
2712.75	145.791
2712.08	183.145
2711.41	142.008
2710.74	127.04
2710.08	175.587
2709.41	145.677
2708.74	194.205
2708.07	179.238
2707.4	141.874
2706.73	156.784
2706.06	153.027
2705.39	149.271
2704.72	171.635
2704.05	223.836
2703.38	179.041
2702.71	175.283
2702.04	178.985
2701.37	156.587
2700.7	137.924
2700.03	178.9
2699.35	171.419
2698.68	145.311
2698.01	156.464
2697.34	163.889
2696.67	186.208
2696	156.39
2695.33	126.582
2694.66	171.231
2693.98	160.038
2693.31	167.456
2692.64	186.033
2691.97	171.123
2691.3	159.938
2690.62	167.351
2689.95	126.423
2689.28	126.403
2688.61	178.423
2687.93	141.229
2687.26	148.639
2686.59	200.631
2685.91	185.74
2685.24	167.14
2684.57	170.827
2683.9	152.235
2683.22	196.761
2682.55	159.611
2681.87	144.741
2681.2	152.139
2680.53	174.376
2679.85	189.187
2679.18	159.486
2678.5	166.877
2677.83	185.39
2677.16	181.654
2676.48	174.212
2675.81	140.83
2675.13	155.63
2674.46	185.244
2673.78	155.581
2673.11	151.852
2672.43	170.344
2671.76	177.722
2671.08	203.608
2670.41	185.069
2669.73	166.536
2669.06	170.21
2668.38	166.484
2667.7	155.36
2667.03	155.336
2666.35	177.499
2665.68	170.076
2665	181.139
2664.32	199.592
2663.65	177.387
2662.97	140.409
2662.29	162.553
2661.62	192.078
2660.94	180.968
2660.26	188.325
2659.59	177.219
2658.91	169.808
2658.23	166.091
2657.55	180.826
2656.88	191.866
2656.2	173.39
2655.52	184.429
2654.84	191.776
2654.16	188.058
2653.49	210.149
2652.81	176.94
2652.13	162.169
2651.45	173.199
2650.77	191.594
2650.09	154.725
2649.42	176.8
2648.74	139.945
2648.06	176.745
2647.38	202.488
2646.7	173.008
2646.02	209.785
2645.34	191.353
2644.66	183.964
2643.98	231.758
2643.3	183.906
2642.62	172.844
2641.94	213.263
2641.26	194.848
2640.58	169.086
2639.9	180.085
2639.22	194.756
2638.54	209.421
2637.86	176.327
2637.18	157.934
2636.5	165.254
2635.82	209.289
2635.14	190.9
2634.46	165.176
2633.78	194.51
2633.09	157.785
2632.41	198.117
2631.73	209.091
2631.05	187.051
2630.37	201.69
2629.69	186.992
2629	201.627
2628.32	172.272
2627.64	197.898
2626.96	208.859
2626.28	205.163
2625.59	164.837
2624.91	190.448
2624.23	208.727
2623.54	197.71
2622.86	190.358
2622.18	204.968
2621.5	197.617
2620.81	201.244
2620.13	197.554
2619.45	201.181
2618.76	186.52
2618.08	182.834
2617.39	171.837
2616.71	215.676
2616.03	175.437
2615.34	200.99
2614.66	182.689
2613.97	168.048
2613.29	211.853
2612.6	215.471
2611.92	200.831
2611.24	171.592
2610.55	237.271
2609.87	171.538
2609.18	211.651
2608.5	226.212
2607.81	215.233
2607.12	189.666
2606.44	211.518
2605.75	175.021
2605.07	200.513
2604.38	218.707
2603.7	182.227
2603.01	225.926
2602.32	204.03
2601.64	211.283
2600.95	211.25
2600.26	152.95
2599.58	203.901
2598.89	174.744
2598.2	203.836
2597.52	225.64
2596.83	203.772
2596.14	218.292
2595.46	225.533
2594.77	207.312
2594.08	207.279
2593.39	181.795
2592.71	218.119
2592.02	181.737
2591.33	207.148
2590.64	210.748
2589.95	188.917
2589.27	214.314
2588.58	210.648
2587.89	214.246
2587.2	235.996
2586.51	217.808
2585.82	221.403
2585.13	232.255
2584.44	228.59
2583.76	246.693
2583.07	224.89
2582.38	203.094
2581.69	199.436
2581	217.532
2580.31	181.248
2579.62	213.839
2578.93	228.3
2578.24	264.496
2577.55	210.114
2576.86	210.081
2576.17	235.398
2575.48	249.845
2574.79	217.222
2574.1	253.385
2573.41	267.822
2572.71	235.212
2572.02	227.938
2571.33	224.284
2570.64	224.249
2569.95	202.515
2569.26	249.488
2568.57	227.757
2567.88	234.95
2567.18	220.457
2566.49	242.103
2565.8	187.871
2565.11	242.026
2564.42	220.317
2563.72	299.728
2563.03	213.026
2562.34	205.772
2561.65	238.224
2560.95	230.969
2560.26	245.365
2559.57	205.641
2558.87	288.573
2558.18	248.855
2557.49	191.119
2556.79	237.959
2556.1	212.687
2555.41	241.488
2554.71	302.713
2554.02	252.221
2553.33	201.745
2552.63	248.539
2551.94	234.093
2551.24	223.254
2550.55	241.219
2549.85	233.982
2549.16	237.544
2548.47	208.717
2547.77	251.86
2547.08	248.223
2546.38	215.811
2545.69	222.97
2544.99	230.126
2544.29	244.47
2543.6	226.458
