sep=;
"Title: Polymer Handbook (4th Edition)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Melting Points of Polymers";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"polymer";"synonyms/comments";"mol. weight";"melting pt. (°C)";"refs.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(4,4'-oxydiphenylenedithiodecamethylene disulfide)";"";"436.7";"80";"1837";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(4,4'-oxydiphenylenedithioethylene disulfide)";"";"324.49";"158";"1837";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(4,4'-oxydiphenylenedithiotetramethylene disulfide)";"";"352.54";"94";"1837";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(3,4'-oxydiphenylene dodecanediamide)";"";"394.52";"150";"1832";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(4,4'-oxydiphenylene dodecanediamide)";"";"394.52";"290";"1832";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(4,4'-oxydiphenylene ketone)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(4,4'-oxydiphenylene 3,3',4,4'-oxydiphenylene-tetracarboximide)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(2,2'-diethyl-4,4'-oxydiphenylene m-phenylenediketone)";"";"356.42";"242";"1767";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(2,6-diisopropyl-4,4'-oxydiphenylene m-phenylenediketone)";"";"384.48";"185";"1767";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(2-ethyl-2'-isopropyl-4,4'-oxydiphenylene m-phenylenediketone)";"";"370.45";"228";"1767";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(2-isopropyl-2'-methyl-4,4'-oxydiphenylene m-phenylenediketone)";"";"356.42";"220";"1767";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(2-isopropyl-2'-methyl-4,4'-oxydiphenylene p-phenylenediketone)";"";"356.42";"262";"1767";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(3,4'-oxydiphenylene pimelamide)";"";"324.38";"170";"1832";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(4,4'-oxydiphenylene pimelamide)";"";"324.38";"315";"1832";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(4,4'-oxydiphenylene pyromellitimide)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(3,4'-oxydiphenylene sebacamide)";"";"366.46";"165";"1832";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(4,4'-oxydiphenylene sebacamide)";"";"366.46";"310";"1832";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(3,4'-oxydiphenylene suberamide)";"";"338.41";"175";"1832";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(4,4'-oxydiphenylene suberamide)";"";"338.41";"310";"1832";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(3,4'-oxydiphenylene undecanediamide)";"";"380.49";"140";"1832";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(4,4'-oxydiphenylene undecanediamide)";"";"380.49";"270";"1832";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[4,4'-diphenyl-2,2'-(6,6'-oxydiquinoline)-4,4'-biphenylene]";"";"574.68";"480";"1778";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[3,3',4,4'-tetraphenyl-2,2'-(6,6'-oxydiquinoline)-4,4'-biphenylene]";"";"726.88";"480";"1778";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[4,4'-diphenyl-2,2'-(6,6'-oxydiquinoline)-4,4'-oxydiphenylene]";"";"590.68";"448";"1778";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[3,3',4,4'-tetraphenyl-2,2'-(6,6'-oxydiquinoline)-4,4'-oxydiphenylene]";"";"742.88";"476";"1778";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
