sep=;
"Title: Polymer Handbook (4th Edition)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Melting Points of Polymers";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"polymer";"synonyms/comments";"mol. weight";"melting pt. (°C)";"refs.";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(1-methyl-trimethylene 3,3'-dibenzoate) (diol)";"";"296.32";"87";"1552";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(trimethylene 4,4'-dibenzoate)";"";"282.3";"249";"1552";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(1-methyl-trimethylene 4,4'-dibenzoate) (diol)";"";"296.32";"135";"1552";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(4,4'-trimethylenedibenzoic anhydride)";"";"266.3";"215";"1854";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[3,3'-(trimethylenedioxy)-dibenzoic anhydride]";"";"298.29";"197";"1854";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[4,4'-(trimethylenedioxy)-dibenzoic anhydride]";"";"298.29";"267";"1854";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[4,4'-(trimethylenedioxy)-dibenzoic anhydride]";"";"298.29";"263";"1872";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[3,3'-dimethoxy-4,4'-(trimethylenedioxy)-dibenzoic anhydride]";"";"358.35";"175";"1855";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[(4,4'-trimethylenedipiperidinediyl)-dicarbamoyldithio-tetramethylene disulfide]";"";"448.72";"150";"1793";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(trimethylene disulfide)";"";"106.2";"67";"295";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(trimethylene disulfide)";"";"106.2";"88";"725";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(trimethylene dodecanedioate)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[trimethylene (ethylenedithio)-diethylenediurethane]";"";"308.41";"157";"1897";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(trimethylene glutarate)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[trimethylene (hexamethylenedithio)-diethylenediurethane]";"";"364.52";"115";"1897";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(trimethylene hexamethylenediurethane)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(2-butyl-2-ethyl-trimethylene hexamethylenediurethane) (diol)";"";"314.43";"60";"402";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(2,2-dimethyl-trimethylene hexamethylenediurethane) (diol)";"";"272.35";"120";"402";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(2-methyl-trimethylene hexamethylenediurethane) (diol)";"";"258.32";"50";"402";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(trimethylene isophthalate)";"";"206.2";"132";"111";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(1-methyl-trimethylene isophthalate) (diol)";"";"220.22";"55";"1794";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(trimethylene malonate)";"";"144.13";"33";"609";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly(2,2-dimethyl-trimethylene malonate) (diol)";"";"172.18";"67";"609";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[trimethylene 4,4'-(methylenediphenylene)-diurethane]";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[2-butyl-2-ethyl-trimethylene 4,4'-(methylenediphenylene)-diurethane] (diol)";"";"410.51";"120";"402";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Poly[2,2-diethyl-trimethylene 4,4'-(methylenediphenylene)-diurethane] (diol)";"";"382.46";"150";"402";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
