wavenumber,intensity
3016.51,0.00272647716611423
3015.89,0.00277161725011486
3015.27,0.00268348875693703
3014.65,0.00263272127846937
3014.02,0.00253924466507348
3013.4,0.00244104265725892
3012.78,0.00242396344948232
3012.16,0.00237350910065535
3011.53,0.00232768309780586
3010.91,0.00227532207948194
3010.29,0.00240802248873878
3009.67,0.00233781258760413
3009.04,0.00239194266732887
3008.42,0.00236938096237546
3007.8,0.00220541396476013
3007.17,0.00223342200039004
3006.55,0.00232294708424371
3005.93,0.00224560929997183
3005.3,0.00228436331354797
3004.68,0.00234517240368412
3004.06,0.00239627493461677
3003.43,0.00224472991071747
3002.81,0.00225360399666847
3002.19,0.00221115795158158
3001.56,0.00223853993790433
3000.94,0.00235652570132315
3000.31,0.00230004263242117
2999.69,0.00218929177380141
2999.07,0.00219889162088391
2998.44,0.002133816626213
2997.82,0.0020946714291623
2997.19,0.00195463668991604
2996.57,0.00182710669133667
2995.94,0.00179214555665876
2995.32,0.00181139045212934
2994.69,0.00196695190030072
2994.07,0.00190017626986051
2993.44,0.00188882929433048
2992.82,0.00179625788014223
2992.19,0.00170731930053796
2991.57,0.00170910962725365
2990.94,0.00175754286447051
2990.32,0.00180352482721065
2989.69,0.0018234187015733
2989.06,0.00178708784458077
2988.44,0.0019855778690751
2987.81,0.00179042480731553
2987.19,0.00189385408173276
2986.56,0.00195848355971099
2985.93,0.00173053922976391
2985.31,0.001672381174784
2984.68,0.00162441079535259
2984.05,0.00153932594724263
2983.43,0.00151167304670708
2982.8,0
2982.17,0
2981.55,0
2980.92,0
2980.29,0.00133515470296409
2979.66,0.00145809156310364
2979.04,0.0015207486791709
2978.41,0.00154553954031033
2977.78,0.00163838876644773
2977.15,0.00173288616412403
2976.53,0.00176038784116918
2975.9,0.00180979797865079
2975.27,0.00179598635443137
2974.64,0.0017261838599443
2974.01,0.00179157243079202
2973.39,0.00177205090882573
2972.76,0.0017123692725683
2972.13,0.00162678507366266
2971.5,0.00161660496609334
2970.87,0.00151463971206383
2970.24,0.0015538184793003
2969.61,0.00166037828088556
2968.98,0.00162482680096654
2968.36,0.00166761791275257
2967.73,0.00177356740812378
2967.1,0.00172099212648251
2966.47,0.00166835924616101
2965.84,0.00158910866929142
2965.21,0.00151722819700114
2964.58,0.00132461125559081
2963.95,0.00138547702195505
2963.32,0
2962.69,0.0013228925055485
2962.06,0.00142970348535063
2961.43,0.00142800065944507
2960.8,0.00145730009180842
2960.17,0.00143461615741871
2959.54,0.00146342534764507
2958.91,0.00157413485532988
2958.28,0.00153737771498369
2957.65,0.0014836440992642
2957.02,0
2956.39,0
2955.75,0
2955.12,0
2954.49,0
2953.86,0
2953.23,0
2952.6,0.00131687970582776
2951.97,0.00135622529641433
2951.33,0.00136083440259118
2950.7,0.00153040050191118
2950.07,0.00151345648080452
2949.44,0.00160442625082249
2948.81,0.00159184818183512
2948.18,0.0017011111529034
2947.54,0.00178468898393205
2946.91,0.00193584373311832
2946.28,0.00177469422167408
2945.65,0.00166528630897753
2945.01,0.00161644011153752
2944.38,0.00151148692201137
2943.75,0
2943.11,0
2942.48,0
2941.85,0
2941.21,0.00141380305038974
2940.58,0.00164264284898911
2939.95,0.00151857058662735
2939.31,0.00143834147920419
2938.68,0.00138791965687159
2938.05,0
2937.41,0
2936.78,0
2936.15,0
2935.51,0
2934.88,0
2934.24,0
2933.61,0
2932.97,0
2932.34,0
2931.7,0
2931.07,0
2930.43,0
2929.8,0
2929.16,0
2928.53,0
2927.89,0
2927.26,0
2926.62,0
2925.99,0
2925.35,0
2924.72,0
2924.08,0
2923.44,0
2922.81,0
2922.17,0
2921.54,0
2920.9,0
2920.26,0
2919.63,0
2918.99,0
2918.35,0
2917.72,0
2917.08,0
2916.44,0
2915.81,0
2915.17,0
2914.53,0
2913.89,0
2913.26,0
2912.62,0
2911.98,0
2911.34,0
2910.7,0
2910.07,0
2909.43,0
2908.79,0
2908.15,0
2907.51,0
2906.87,0
2906.24,0
2905.6,0
2904.96,0
2904.32,0
2903.68,0
2903.04,0
2902.4,0
2901.76,0
2901.12,0
2900.48,0
2899.84,0
2899.2,0
2898.57,0
2897.93,0
2897.29,0
2896.65,0
2896,0
2895.36,0
2894.72,0
2894.08,0
2893.44,0
2892.8,0
2892.16,0
2891.52,0
2890.88,0
2890.24,0
2889.6,0
2888.96,0
2888.31,0
2887.67,0
2887.03,0
2886.39,0
2885.75,0
2885.11,0
2884.46,0
2883.82,0
2883.18,0
2882.54,0
2881.9,0
2881.25,0
2880.61,0
2879.97,0
2879.32,0
2878.68,0
2878.04,0
2877.4,0
2876.75,0
2876.11,0
2875.47,0
2874.82,0
2874.18,0
2873.53,0
2872.89,0
2872.25,0
2871.6,0
2870.96,0
2870.31,0
2869.67,0
2869.03,0
2868.38,0
2867.74,0
2867.09,0
2866.45,0
2865.8,0
2865.16,0
2864.51,0
2863.87,0
2863.22,0
2862.58,0
2861.93,0
2861.29,0
2860.64,0
2859.99,0
2859.35,0
2858.7,0
2858.06,0
2857.41,0
2856.76,0
2856.12,0
2855.47,0
2854.82,0
2854.18,0
2853.53,0
2852.88,0
2852.24,0
2851.59,0
2850.94,0
2850.3,0
2849.65,0
2849,0
2848.35,0
2847.71,0
2847.06,0
2846.41,0
2845.76,0
2845.11,0
2844.47,0
2843.82,0
2843.17,0
2842.52,0
2841.87,0
2841.22,0
2840.57,0
2839.93,0
2839.28,0
2838.63,0
2837.98,0
2837.33,0
2836.68,0
2836.03,0
2835.38,0
2834.73,0
2834.08,0
2833.43,0
2832.78,0
2832.13,0
2831.48,0
2830.83,0
2830.18,0
2829.53,0
2828.88,0
2828.23,0
2827.58,0
2826.93,0
2826.27,0
2825.62,0
2824.97,0
2824.32,0
2823.67,0
2823.02,0
2822.37,0
2821.71,0
2821.06,0
2820.41,0
2819.76,0
2819.11,0
2818.45,0
2817.8,0
2817.15,0
2816.5,0
2815.84,0
2815.19,0
2814.54,0
2813.89,0
2813.23,0
2812.58,0
2811.93,0
2811.27,0
2810.62,0
2809.97,0
2809.31,0
2808.66,0
2808,0
2807.35,0
2806.7,0
2806.04,0
2805.39,0
2804.73,0
2804.08,0
2803.42,0
2802.77,0
2802.12,0
2801.46,0
2800.81,0
2800.15,0
2799.5,0
2798.84,0
2798.18,0
2797.53,0
2796.87,0
2796.22,0
2795.56,0
2794.91,0
2794.25,0
2793.59,0
2792.94,0
2792.28,0
2791.62,0
2790.97,0
2790.31,0
2789.65,0
2789,0
2788.34,0
2787.68,0
2787.03,0
2786.37,0
2785.71,0
2785.05,0
2784.4,0
2783.74,0
2783.08,0
2782.42,0
2781.77,0
2781.11,0
2780.45,0
2779.79,0
2779.13,0
2778.47,0
2777.82,0
2777.16,0
2776.5,0
2775.84,0
2775.18,0
2774.52,0
2773.86,0
2773.2,0
2772.54,0
2771.88,0
2771.22,0
2770.57,0
2769.91,0
2769.25,0
2768.59,0
2767.93,0
2767.26,0
2766.6,0
2765.94,0
2765.28,0
2764.62,0
2763.96,0
2763.3,0
2762.64,0
2761.98,0
2761.32,0
2760.66,0
2760,0
2759.33,0
2758.67,0
2758.01,0
2757.35,0
2756.69,0
2756.03,0
2755.36,0
2754.7,0
2754.04,0
2753.38,0
2752.71,0
2752.05,0
2751.39,0
2750.73,0
2750.06,0
2749.4,0
2748.74,0
2748.07,0
2747.41,0
2746.75,0
2746.08,0
2745.42,0
2744.76,0
2744.09,0
2743.43,0
2742.76,0
2742.1,0
2741.44,0
2740.77,0
2740.11,0
2739.44,0
2738.78,0
2738.11,0
2737.45,0
2736.78,0
2736.12,0
2735.45,0
2734.79,0
2734.12,0
2733.46,0
2732.79,0
2732.12,0
2731.46,0
2730.79,0
2730.13,0
2729.46,0
2728.79,0
2728.13,0
2727.46,0
2726.8,0
2726.13,0
2725.46,0
2724.79,0
2724.13,0
2723.46,0
2722.79,0
2722.13,0
2721.46,0
2720.79,0
2720.12,0
2719.46,0
2718.79,0
2718.12,0
2717.45,0
2716.78,0
2716.12,0
2715.45,0
2714.78,0
2714.11,0
2713.44,0
2712.77,0
2712.1,0
2711.44,0
2710.77,0
2710.1,0
2709.43,0
2708.76,0
2708.09,0
2707.42,0
2706.75,0
2706.08,0
2705.41,0
2704.74,0
2704.07,0
2703.4,0
2702.73,0
2702.06,0
2701.39,0
2700.72,0
2700.05,0
2699.38,0
2698.7,0
2698.03,0
2697.36,0
2696.69,0
2696.02,0
2695.35,0
2694.68,0
2694.01,0
2693.33,0
2692.66,0
2691.99,0
2691.32,0
2690.64,0
2689.97,0
2689.3,0
2688.63,0
2687.95,0
2687.28,0
2686.61,0
2685.94,0
2685.26,0
2684.59,0
2683.92,0
2683.24,0
2682.57,0
2681.9,0
2681.22,0
2680.55,0
2679.87,0
2679.2,0
2678.53,0
2677.85,0
2677.18,0
2676.5,0
2675.83,0
2675.15,0
2674.48,0
2673.8,0
2673.13,0
2672.45,0
2671.78,0
2671.1,0
2670.43,0
2669.75,0
2669.08,0
2668.4,0
2667.73,0
2667.05,0
2666.37,0
2665.7,0
2665.02,0
2664.34,0
2663.67,0
2662.99,0
2662.32,0
2661.64,0
2660.96,0
2660.28,0
2659.61,0
2658.93,0
2658.25,0
2657.58,0
2656.9,0
2656.22,0
2655.54,0
2654.86,0
2654.19,0
2653.51,0
2652.83,0
2652.15,0
2651.47,0
2650.79,0
2650.12,0
2649.44,0
2648.76,0
2648.08,0
2647.4,0
2646.72,0
2646.04,0
2645.36,0
2644.68,0
2644,0
2643.32,0
2642.64,0
2641.96,0
2641.28,0
2640.6,0
2639.92,0
2639.24,0
2638.56,0
2637.88,0
2637.2,0
2636.52,0
2635.84,0
2635.16,0
2634.48,0
2633.8,0
2633.12,0
2632.43,0
2631.75,0
2631.07,0
2630.39,0
2629.71,0
2629.03,0
2628.34,0
2627.66,0
2626.98,0
2626.3,0
2625.61,0
2624.93,0
2624.25,0
2623.57,0
2622.88,0
2622.2,0
2621.52,0
2620.83,0
2620.15,0
2619.47,0
2618.78,0
2618.1,0
2617.42,0
2616.73,0
2616.05,0
2615.36,0
2614.68,0
2614,0
2613.31,0
2612.63,0
2611.94,0
2611.26,0
2610.57,0
2609.89,0
2609.2,0
2608.52,0
2607.83,0
2607.15,0
2606.46,0
2605.78,0
2605.09,0
2604.4,0
2603.72,0
2603.03,0
2602.35,0
2601.66,0
2600.97,0
2600.29,0
2599.6,0
2598.91,0
2598.23,0
2597.54,0
2596.85,0
2596.17,0
2595.48,0
2594.79,0
2594.1,0
2593.42,0
2592.73,0
2592.04,0.00138468599824943
2591.35,0.00140405276163287
2590.66,0
2589.98,0.00137869968865728
2589.29,0
2588.6,0
2587.91,0
2587.22,0
2586.53,0
2585.84,0.00149284679352892
2585.16,0.00146127619288707
2584.47,0
2583.78,0
2583.09,0
2582.4,0.00135904863426926
2581.71,0.00156090916609405
2581.02,0.00138399575764833
2580.33,0
2579.64,0
2578.95,0
2578.26,0
2577.57,0
2576.88,0
2576.19,0
2575.5,0
2574.81,0
2574.12,0
2573.43,0
2572.74,0
2572.05,0
2571.36,0
2570.66,0
2569.97,0.00167799870348352
2569.28,0.00145308881983447
2568.59,0.00157890307529836
2567.9,0.00142679231583686
2567.21,0
2566.51,0
2565.82,0
2565.13,0
2564.44,0
2563.75,0
2563.05,0.00131133152416608
2562.36,0.0013297631830182
2561.67,0.00135067642630958
2560.98,0.00136296373661287
2560.28,0.00140591863726917
2559.59,0.00145800203393545
2558.9,0.00151594561079012
2558.2,0.00155715331815191
2557.51,0.00157642156782546
2556.82,0.00151061487037047
2556.12,0.00167441833645394
2555.43,0.00169453832603374
2554.74,0.00191261556030219
2554.04,0.00216300359169129
2553.35,0.00207485351077815
2552.65,0.00199089412931825
2551.96,0.00194119378908571
2551.27,0.0019009904006753
2550.57,0.00162651202714143
2549.88,0.00145689146124088
2549.18,0.00165182253172239
2548.49,0.00190976329291359
2547.79,0.00227394931574488
2547.1,0.00241054039694708
2546.4,0.00254813688946217
2545.71,0.00293340689701282
2545.01,0.00275889258587755
2544.32,0.00283661099525691
2543.62,0.0024983199904495
2542.93,0.00236149009097189
2542.23,0.00280856228582508
2541.53,0.00285947845695029
2540.84,0.00330198846191155
2540.14,0.00374684404061332
2539.45,0.00407600943563734
2538.75,0.0040551525729612
2538.05,0.00369251456259868
2537.36,0.00340208337573261
2536.66,0.00305892710002765
2535.96,0.00298358754990573
2535.27,0.00356626785332329
2534.57,0.00382134432141725
2533.87,0.00451990792591023
2533.18,0.00459448161426583
2532.48,0.00463577185045273
2531.78,0.00481635381738623
2531.08,0.00469765319425375
2530.39,0.0044656410831106
2529.69,0.0044265130681154
2528.99,0.0046876625710361
2528.29,0.00487772776780991
2527.59,0.00454107035770499
2526.9,0.00438226320784656
2526.2,0.00416746347579436
2525.5,0.00462374332095082
2524.8,0.00556654642322285
2524.1,0.00557393132750992
2523.4,0.00560657353378721
2522.71,0.00553044919762104
2522.01,0.00555038815078139
2521.31,0.00517148336321955
2520.61,0.00478506316109971
2519.91,0.00523402268546792
2519.21,0.00552549877231325
2518.51,0.0059507177927735
2517.81,0.0059834067381567
2517.11,0.00599737041482559
2516.41,0.00549761232651233
2515.71,0.0048539174253477
2515.01,0.00465726041176509
2514.31,0.00472427283017257
2513.61,0.00454554839696158
2512.91,0.00468611064376781
2512.21,0.00435364377833954
2511.51,0.00426340244734586
2510.81,0.00403573244656134
2510.11,0.00402617709860235
2509.41,0.00398439849738719
2508.71,0.00382482596566221
2508,0.00379438992895023
2507.3,0.0038224749933671
2506.6,0.00402405114526329
2505.9,0.00396235550360553
2505.2,0.00400423388799338
2504.5,0.00402212539642307
2503.79,0.00376163110097154
2503.09,0.00335008972893481
2502.39,0.00318770855361616
2501.69,0.00246675656441958
2500.99,0.00192833800104542
2500.28,0.00171426609060784
2499.58,0.00189456683068283
2498.88,0.00181149585696483
2498.18,0.00201318840838751
2497.47,0.00218091023540495
2496.77,0.00239164761918037
2496.07,0.00235881318585173
2495.36,0.00213524289988697
2494.66,0.00248481247304011
2493.96,0.00223585109809224
2493.25,0.0024409448566296
2492.55,0.00255424903312378
2491.85,0.00283079089327056
2491.14,0.00300121767288237
2490.44,0.00275489122938056
2489.73,0.00244374799344826
2489.03,0.00213429069750908
2488.33,0.00181463685231399
2487.62,0.00206615735923322
2486.92,0.00176784057251351
2486.21,0.00215518508678808
2485.51,0.00223403887043338
2484.8,0.00271599056024765
2484.1,0.00268342923218886
2483.39,0.00237883083255073
2482.69,0.00206512711112548
2481.98,0.00172907002694501
2481.28,0.00160272306608532
2480.57,0.00156824567935206
2479.87,0.00156144362195787
2479.16,0.00183634523607737
2478.45,0.00199674228691754
2477.75,0.0020446975957879
2477.04,0.0017494058638874
2476.34,0.00147094427258757
2475.63,0
2474.92,0
2474.22,0
2473.51,0
2472.8,0
2472.1,0.0014342628313456
2471.39,0.00168753886197256
2470.68,0.00189289254388114
2469.97,0.00176836175109558
2469.27,0.00196809735766766
2468.56,0.00205783868092223
2467.85,0.00188190656166264
2467.14,0.00170314740936057
2466.44,0.00142768126507253
2465.73,0.00140002732970906
2465.02,0.0013104656703051
2464.31,0
2463.6,0
2462.9,0
2462.19,0
2461.48,0
2460.77,0
2460.06,0
2459.35,0
2458.64,0.00135127913058928
2457.93,0.00145469906919579
2457.22,0.00147134535235431
2456.52,0.0014296234008722
2455.81,0
2455.1,0
2454.39,0
2453.68,0
2452.97,0
2452.26,0.00146923796231774
2451.55,0.00156771261532
2450.84,0.00169327641082516
2450.13,0.00166330422404303
2449.42,0.00165789614966165
2448.7,0.00169846569621519
2447.99,0.00160418674200267
2447.28,0.00136058451687585
2446.57,0
2445.86,0
2445.15,0
2444.44,0
2443.73,0
2443.02,0
2442.3,0.00135878407081287
2441.59,0.00156892214774924
2440.88,0.00174292855407236
2440.17,0.00165809664390027
2439.46,0.00155961157820802
2438.74,0.00158741626332591
2438.03,0.00152533781548104
2437.32,0.00165770064604124
2436.61,0.0016937150882533
2435.89,0.00168325348905169
2435.18,0.0015304866035231
2434.47,0.00142565029267739
2433.75,0
2433.04,0
2432.33,0
2431.61,0.00141434297835438
2430.9,0
2430.19,0.00154634245426701
2429.47,0.00143313780746418
2428.76,0.00140758954624046
2428.05,0
2427.33,0
2426.62,0
2425.9,0.00143162478430383
2425.19,0.00161499688990127
2424.47,0.00178174373745606
2423.76,0.00154321854184457
2423.05,0.0018038549739611
2422.33,0.00154577172867706
2421.62,0.00174340555695057
2420.9,0.00184365326869599
2420.19,0.00180048051410762
2419.47,0.00187995610785021
2418.75,0.00173276512381121
2418.04,0.00172890992754301
2417.32,0.001875391850975
2416.61,0.00172780427853044
2415.89,0.00174356922345986
2415.18,0.0016528170289869
2414.46,0.00151585818101317
2413.74,0.00142797975798696
2413.03,0
2412.31,0
2411.59,0.00145167352835588
2410.88,0.00152099221143245
2410.16,0.00153628943824879
2409.44,0.0015628196999267
2408.73,0.00165913111574852
2408.01,0.00163683471653038
2407.29,0.00146043502803812
2406.57,0.00138914650486048
2405.86,0.0013650452028017
2405.14,0.00136866096134835
2404.42,0.00187496725729175
2403.7,0.00162577719780906
2402.99,0.00178161176944645
2402.27,0.00183521647487476
2401.55,0.00162030047362878
2400.83,0.0015999407301615
2400.11,0.0013704559207692
2399.39,0.00155088940483637
2398.68,0.00173595493904345
2397.96,0.00199677135139989
2397.24,0.00247357220843279
2396.52,0.00233634439229318
2395.8,0.00261792385393326
2395.08,0.00221963783202132
2394.36,0.0018037309840812
2393.64,0.00162969471900975
2392.92,0.00159943940806161
2392.2,0.00161921444018131
2391.48,0.00163226640603557
2390.76,0.00165123109491734
2390.04,0.00135062582725094
2389.32,0
2388.6,0
2387.88,0
2387.16,0
2386.44,0.00144527280576915
2385.72,0.00160487183301041
2385,0.00164025878997123
2384.28,0.00169573158728377
2383.56,0.00163382039163391
2382.83,0.00171831535394859
2382.11,0.00177271199385527
2381.39,0.00225101586108528
2380.67,0.00251555610103039
2379.95,0.00225575867450366
2379.23,0.00224903299738414
2378.5,0.00183455700781215
2377.78,0.00179242607842312
2377.06,0.00174002802389223
2376.34,0.00180272199157788
2375.62,0.00171920678383969
2374.89,0.00168357857949881
2374.17,0.00218121760883991
2373.45,0.00219371705763987
2372.73,0.00198682905144314
2372,0.00198169080332793
2371.28,0.00177188696259015
2370.56,0.00191395837604053
2369.83,0.0018696687931137
2369.11,0.00212515892569005
2368.39,0.00207085250348852
2367.66,0.00250679411568341
2366.94,0.00268962775951511
2366.21,0.00283353108441718
2365.49,0.00247198995935364
2364.77,0.00217955301579412
2364.04,0.00198219365107284
2363.32,0.0016455937392933
2362.59,0.00163055521528201
2361.87,0.00166599702626323
2361.14,0.00165122065485491
2360.42,0.00180304842801404
2359.69,0.0015842082418752
2358.97,0.00167913510165056
2358.24,0.00154357434820203
2357.52,0.00175790907009473
2356.79,0.00226828744964223
2356.07,0.0025927416125648
2355.34,0.00267971657010144
2354.62,0.00264378097783381
2353.89,0.00213782698803784
2353.16,0.00198925039022789
2352.44,0.00163473688167279
2351.71,0.00151203013449272
2350.99,0.00168313274191802
2350.26,0.00186920037755224
2349.53,0.00227260530475535
2348.81,0.00255700863089343
2348.08,0.00281420664366103
2347.35,0.00242041838766772
2346.62,0.0016676152364483
2345.9,0.00160115563479471
2345.17,0.00147630285972539
2344.44,0.00144652440015524
2343.72,0.00165294125251838
2342.99,0.00170498496665004
2342.26,0.00180623489574298
2341.53,0.00180446242477223
2340.8,0.0019996795689482
2340.08,0.00151815299088265
2339.35,0.00149632878445376
2338.62,0.00166891834216712
2337.89,0.00168469062967902
2337.16,0.00180978615068357
2336.43,0.0019994330302429
2335.7,0.00226616195384393
2334.98,0.00214221471029863
2334.25,0.0018495254968509
2333.52,0.00184944981894087
2332.79,0.00175343763953422
2332.06,0.00190017777952488
2331.33,0.00232637733661606
2330.6,0.00217845829995377
2329.87,0.00220892820563649
2329.14,0.00255467555029421
2328.41,0.00263297703607248
2327.68,0.00283749271425062
2326.95,0.00297774314443056
2326.22,0.00352819765508875
2325.49,0.00341761600998528
2324.76,0.00342270842526606
2324.03,0.00336098001138432
2323.3,0.00277916209942365
2322.57,0.00259353659495085
2321.83,0.0028275066574025
2321.1,0.00269128884182242
2320.37,0.00321018869215645
2319.64,0.00326914987695136
2318.91,0.00392544360929182
2318.18,0.00339593717734454
2317.45,0.00335904637888679
2316.71,0.00280132525699604
2315.98,0.00296741010086921
