3.91,115.39,-0.442
3.91,115.43,-0.442
3.91,115.46,-0.442
3.91,115.49,-0.442
3.91,115.52,-0.441
3.92,115.56,-0.441
3.92,115.59,-0.440
3.92,115.63,-0.440
3.92,115.66,-0.439
3.92,115.69,-0.439
3.93,115.73,-0.438
3.93,115.76,-0.438
3.93,115.79,-0.437
3.93,115.83,-0.437
3.93,115.86,-0.437
3.93,115.89,-0.437
3.94,115.93,-0.437
3.94,115.96,-0.437
3.94,115.99,-0.437
3.94,116.03,-0.436
3.94,116.06,-0.436
3.94,116.09,-0.435
3.94,116.13,-0.435
3.95,116.16,-0.434
3.95,116.19,-0.434
3.95,116.23,-0.433
3.95,116.26,-0.432
3.95,116.29,-0.432
3.96,116.33,-0.432
3.96,116.36,-0.432
3.96,116.39,-0.432
3.96,116.43,-0.431
3.96,116.46,-0.431
3.96,116.49,-0.431
3.96,116.53,-0.431
3.97,116.56,-0.431
3.97,116.60,-0.430
3.97,116.63,-0.430
3.97,116.66,-0.429
3.97,116.69,-0.429
3.98,116.73,-0.428
3.98,116.76,-0.428
3.98,116.80,-0.428
3.98,116.83,-0.428
3.98,116.86,-0.428
3.98,116.90,-0.428
3.99,116.93,-0.427
3.99,116.96,-0.427
3.99,117.00,-0.427
3.99,117.03,-0.427
3.99,117.06,-0.427
3.99,117.10,-0.427
3.99,117.13,-0.427
4.00,117.16,-0.426
4.00,117.20,-0.425
4.00,117.23,-0.425
4.00,117.26,-0.424
4.00,117.30,-0.423
4.01,117.33,-0.423
4.01,117.36,-0.422
4.01,117.40,-0.422
4.01,117.43,-0.421
4.01,117.46,-0.420
4.01,117.50,-0.420
4.01,117.53,-0.420
4.02,117.57,-0.419
4.02,117.60,-0.419
4.02,117.63,-0.419
4.02,117.67,-0.418
4.02,117.70,-0.418
4.03,117.73,-0.418
4.03,117.77,-0.418
4.03,117.80,-0.418
4.03,117.83,-0.418
4.03,117.87,-0.418
4.03,117.90,-0.418
4.04,117.93,-0.417
4.04,117.97,-0.417
4.04,118.00,-0.417
4.04,118.03,-0.417
4.04,118.07,-0.416
4.04,118.10,-0.416
4.04,118.13,-0.415
4.05,118.17,-0.415
4.05,118.20,-0.414
4.05,118.23,-0.414
4.05,118.27,-0.414
4.05,118.30,-0.413
4.06,118.33,-0.413
4.06,118.37,-0.412
4.06,118.40,-0.411
4.06,118.44,-0.410
4.06,118.47,-0.410
4.06,118.50,-0.409
4.06,118.54,-0.409
4.07,118.57,-0.409
4.07,118.60,-0.409
4.07,118.64,-0.409
4.07,118.67,-0.409
4.07,118.70,-0.408
4.08,118.74,-0.408
4.08,118.77,-0.408
4.08,118.80,-0.408
4.08,118.84,-0.407
4.08,118.87,-0.407
4.08,118.90,-0.406
4.09,118.94,-0.406
4.09,118.97,-0.405
4.09,119.00,-0.404
4.09,119.04,-0.404
4.09,119.07,-0.403
4.09,119.11,-0.402
4.09,119.14,-0.402
4.10,119.17,-0.401
4.10,119.21,-0.401
4.10,119.24,-0.401
4.10,119.27,-0.401
4.10,119.31,-0.401
4.11,119.34,-0.401
4.11,119.37,-0.400
4.11,119.41,-0.400
4.11,119.44,-0.400
4.11,119.47,-0.400
4.11,119.51,-0.399
4.11,119.54,-0.399
4.12,119.57,-0.398
4.12,119.61,-0.398
4.12,119.64,-0.397
4.12,119.67,-0.397
4.12,119.71,-0.396
4.13,119.74,-0.396
4.13,119.77,-0.396
4.13,119.81,-0.395
4.13,119.84,-0.395
4.13,119.87,-0.394
4.13,119.91,-0.393
4.14,119.94,-0.393
4.14,119.97,-0.392
4.14,120.01,-0.391
4.14,120.04,-0.391
4.14,120.08,-0.390
4.14,120.11,-0.390
4.14,120.14,-0.390
4.15,120.18,-0.389
4.15,120.21,-0.389
4.15,120.24,-0.388
4.15,120.28,-0.388
4.15,120.31,-0.387
4.16,120.34,-0.386
4.16,120.38,-0.386
4.16,120.41,-0.385
4.16,120.44,-0.384
4.16,120.48,-0.384
4.16,120.51,-0.383
4.16,120.54,-0.383
4.17,120.58,-0.382
4.17,120.61,-0.382
4.17,120.64,-0.381
4.17,120.68,-0.381
4.17,120.71,-0.380
4.18,120.75,-0.380
4.18,120.78,-0.379
4.18,120.81,-0.379
4.18,120.84,-0.379
4.18,120.88,-0.378
4.18,120.91,-0.378
4.19,120.95,-0.378
4.19,120.98,-0.378
4.19,121.01,-0.377
4.19,121.05,-0.377
4.19,121.08,-0.376
4.19,121.11,-0.376
4.19,121.15,-0.375
4.20,121.18,-0.374
4.20,121.21,-0.374
4.20,121.25,-0.373
4.20,121.28,-0.372
4.20,121.31,-0.371
4.21,121.35,-0.370
4.21,121.38,-0.370
4.21,121.41,-0.369
4.21,121.45,-0.369
4.21,121.48,-0.369
4.21,121.51,-0.368
4.21,121.55,-0.368
4.22,121.58,-0.367
4.22,121.62,-0.367
4.22,121.65,-0.366
4.22,121.68,-0.365
4.22,121.72,-0.365
4.23,121.75,-0.364
4.23,121.78,-0.364
4.23,121.82,-0.363
4.23,121.85,-0.363
4.23,121.88,-0.363
4.23,121.92,-0.362
4.24,121.95,-0.362
4.24,121.98,-0.361
4.24,122.02,-0.361
4.24,122.05,-0.360
4.24,122.08,-0.359
4.24,122.12,-0.358
4.24,122.15,-0.357
4.25,122.18,-0.356
4.25,122.22,-0.355
4.25,122.25,-0.355
4.25,122.29,-0.354
4.25,122.32,-0.353
4.26,122.35,-0.353
4.26,122.39,-0.353
4.26,122.42,-0.352
4.26,122.45,-0.351
4.26,122.49,-0.351
4.26,122.52,-0.350
4.26,122.55,-0.349
4.27,122.59,-0.349
4.27,122.62,-0.348
4.27,122.65,-0.348
4.27,122.69,-0.347
4.27,122.72,-0.347
4.28,122.75,-0.346
4.28,122.79,-0.346
4.28,122.82,-0.345
4.28,122.85,-0.345
4.28,122.89,-0.344
4.28,122.92,-0.343
4.29,122.96,-0.342
4.29,122.99,-0.340
4.29,123.02,-0.339
4.29,123.06,-0.338
4.29,123.09,-0.337
4.29,123.12,-0.337
4.30,123.16,-0.337
4.30,123.19,-0.336
4.30,123.22,-0.336
4.30,123.26,-0.336
4.30,123.29,-0.335
4.30,123.33,-0.335
4.30,123.36,-0.334
4.31,123.39,-0.332
4.31,123.42,-0.331
4.31,123.46,-0.330
4.31,123.49,-0.328
4.31,123.53,-0.327
4.31,123.56,-0.326
4.32,123.59,-0.325
4.32,123.63,-0.324
4.32,123.66,-0.324
4.32,123.69,-0.324
4.32,123.73,-0.323
4.33,123.76,-0.323
4.33,123.79,-0.322
4.33,123.83,-0.322
4.33,123.86,-0.321
4.33,123.90,-0.320
4.33,123.93,-0.319
4.34,123.96,-0.318
4.34,123.99,-0.317
4.34,124.03,-0.316
4.34,124.06,-0.315
4.34,124.10,-0.315
4.34,124.13,-0.314
4.35,124.16,-0.313
4.35,124.20,-0.312
4.35,124.23,-0.310
4.35,124.26,-0.310
4.35,124.30,-0.310
4.35,124.33,-0.309
4.35,124.36,-0.308
4.36,124.40,-0.308
4.36,124.43,-0.307
4.36,124.47,-0.306
4.36,124.50,-0.304
4.36,124.53,-0.303
4.36,124.57,-0.301
4.37,124.60,-0.300
4.37,124.63,-0.298
4.37,124.67,-0.297
4.37,124.70,-0.296
4.37,124.73,-0.294
4.38,124.77,-0.293
4.38,124.80,-0.292
4.38,124.83,-0.291
4.38,124.87,-0.290
4.38,124.90,-0.289
4.38,124.93,-0.289
4.39,124.97,-0.288
4.39,125.00,-0.287
4.39,125.04,-0.286
4.39,125.07,-0.285
4.39,125.10,-0.284
4.39,125.14,-0.281
4.40,125.17,-0.279
4.40,125.20,-0.278
4.40,125.24,-0.276
4.40,125.27,-0.274
4.40,125.30,-0.274
4.40,125.34,-0.273
4.40,125.37,-0.272
4.41,125.41,-0.271
4.41,125.44,-0.269
4.41,125.47,-0.268
4.41,125.51,-0.267
4.41,125.54,-0.265
4.41,125.57,-0.263
4.42,125.61,-0.261
4.42,125.64,-0.260
4.42,125.67,-0.258
4.42,125.71,-0.256
4.42,125.74,-0.256
4.43,125.77,-0.254
4.43,125.81,-0.252
4.43,125.84,-0.251
4.43,125.88,-0.249
4.43,125.91,-0.247
4.43,125.94,-0.245
4.44,125.98,-0.243
4.44,126.01,-0.241
4.44,126.04,-0.239
4.44,126.08,-0.237
4.44,126.11,-0.235
4.44,126.15,-0.233
4.45,126.18,-0.231
4.45,126.21,-0.230
4.45,126.25,-0.228
4.45,126.28,-0.226
4.45,126.31,-0.224
4.45,126.35,-0.222
4.45,126.38,-0.220
4.46,126.42,-0.218
4.46,126.45,-0.216
4.46,126.48,-0.214
4.46,126.52,-0.212
4.46,126.55,-0.209
4.46,126.58,-0.207
4.47,126.62,-0.204
4.47,126.65,-0.202
4.47,126.69,-0.200
4.47,126.72,-0.197
4.47,126.75,-0.195
4.48,126.79,-0.193
4.48,126.82,-0.190
4.48,126.85,-0.188
4.48,126.89,-0.185
4.48,126.92,-0.182
4.48,126.96,-0.179
4.49,126.99,-0.176
4.49,127.02,-0.173
4.49,127.06,-0.171
4.49,127.09,-0.167
4.49,127.12,-0.165
4.49,127.16,-0.162
4.50,127.19,-0.159
4.50,127.23,-0.156
4.50,127.26,-0.152
4.50,127.29,-0.149
4.50,127.33,-0.145
4.50,127.36,-0.141
4.50,127.39,-0.138
4.51,127.43,-0.134
4.51,127.46,-0.131
4.51,127.50,-0.127
4.51,127.53,-0.124
4.51,127.57,-0.121
4.51,127.60,-0.117
4.52,127.63,-0.113
4.52,127.67,-0.109
4.52,127.70,-0.105
4.52,127.73,-0.101
4.52,127.77,-0.098
4.53,127.80,-0.094
4.53,127.84,-0.091
4.53,127.87,-0.087
4.53,127.91,-0.083
4.53,127.94,-0.079
4.53,127.97,-0.074
4.54,128.01,-0.069
4.54,128.04,-0.063
4.54,128.08,-0.059
4.54,128.11,-0.053
4.54,128.15,-0.049
4.54,128.18,-0.044
4.55,128.21,-0.040
4.55,128.25,-0.035
4.55,128.28,-0.030
4.55,128.32,-0.025
4.55,128.35,-0.020
4.55,128.38,-0.015
4.55,128.42,-0.011
4.56,128.45,-0.006
4.56,128.49,-0.001
4.56,128.52,0.004
4.56,128.55,0.009
4.56,128.59,0.014
4.56,128.62,0.020
4.57,128.66,0.026
4.57,128.69,0.032
4.57,128.73,0.038
4.57,128.76,0.044
4.57,128.79,0.050
4.58,128.83,0.055
4.58,128.86,0.062
4.58,128.90,0.068
4.58,128.93,0.073
4.58,128.96,0.078
4.58,129.00,0.085
4.59,129.03,0.091
4.59,129.07,0.097
4.59,129.10,0.103
4.59,129.14,0.109
4.59,129.17,0.116
4.59,129.21,0.122
4.60,129.24,0.129
4.60,129.28,0.135
4.60,129.31,0.141
4.60,129.34,0.148
4.60,129.38,0.154
4.60,129.41,0.161
4.60,129.45,0.168
4.61,129.48,0.174
4.61,129.52,0.181
4.61,129.55,0.189
4.61,129.59,0.195
4.61,129.62,0.202
4.61,129.66,0.210
4.62,129.69,0.216
4.62,129.73,0.222
4.62,129.76,0.229
4.62,129.79,0.235
4.62,129.83,0.242
4.63,129.86,0.250
4.63,129.90,0.256
4.63,129.93,0.263
4.63,129.97,0.270
4.63,130.00,0.278
4.63,130.04,0.285
4.64,130.07,0.292
4.64,130.11,0.299
4.64,130.14,0.305
4.64,130.18,0.312
4.64,130.21,0.320
4.64,130.25,0.326
4.65,130.28,0.334
4.65,130.32,0.340
4.65,130.35,0.347
4.65,130.38,0.353
4.65,130.42,0.360
4.65,130.45,0.366
4.65,130.49,0.373
4.66,130.52,0.378
4.66,130.56,0.384
4.66,130.59,0.390
4.66,130.63,0.396
4.66,130.66,0.403
4.66,130.70,0.408
4.67,130.73,0.414
4.67,130.77,0.419
4.67,130.80,0.424
4.67,130.84,0.430
4.67,130.87,0.436
4.68,130.91,0.441
4.68,130.94,0.447
4.68,130.98,0.452
4.68,131.01,0.457
4.68,131.04,0.463
4.68,131.08,0.467
4.69,131.11,0.472
4.69,131.15,0.476
4.69,131.18,0.479
4.69,131.22,0.482
4.69,131.25,0.486
4.69,131.29,0.489
4.70,131.32,0.493
4.70,131.36,0.497
4.70,131.39,0.500
4.70,131.43,0.502
4.70,131.46,0.506
4.70,131.50,0.509
4.70,131.53,0.512
4.71,131.57,0.515
4.71,131.60,0.517
4.71,131.63,0.518
4.71,131.67,0.519
4.71,131.70,0.521
4.71,131.74,0.522
4.72,131.77,0.523
4.72,131.81,0.523
4.72,131.84,0.523
4.72,131.87,0.523
4.72,131.91,0.524
4.73,131.94,0.524
4.73,131.98,0.524
4.73,132.01,0.523
4.73,132.05,0.523
4.73,132.08,0.522
4.73,132.11,0.521
4.74,132.15,0.519
4.74,132.18,0.517
4.74,132.22,0.514
4.74,132.25,0.512
4.74,132.28,0.509
4.74,132.32,0.507
4.75,132.35,0.506
4.75,132.38,0.504
4.75,132.42,0.501
4.75,132.45,0.497
4.75,132.49,0.494
4.75,132.52,0.491
4.75,132.55,0.486
4.76,132.59,0.483
4.76,132.62,0.478
4.76,132.65,0.474
4.76,132.69,0.470
4.76,132.72,0.465
4.76,132.75,0.461
4.77,132.79,0.457
4.77,132.82,0.452
4.77,132.86,0.446
4.77,132.89,0.441
4.77,132.92,0.435
4.78,132.95,0.429
4.78,132.99,0.422
4.78,133.02,0.416
4.78,133.05,0.409
4.78,133.09,0.404
4.78,133.12,0.398
4.79,133.15,0.391
4.79,133.19,0.385
4.79,133.22,0.378
4.79,133.25,0.371
4.79,133.28,0.365
4.79,133.32,0.357
4.80,133.35,0.350
4.80,133.38,0.343
4.80,133.42,0.335
4.80,133.45,0.329
4.80,133.48,0.323
4.80,133.51,0.316
4.80,133.55,0.309
4.81,133.58,0.301
4.81,133.61,0.294
4.81,133.64,0.286
4.81,133.68,0.279
4.81,133.71,0.271
4.81,133.74,0.265
4.82,133.77,0.257
4.82,133.81,0.250
4.82,133.84,0.242
4.82,133.87,0.235
4.82,133.90,0.228
4.83,133.94,0.220
4.83,133.97,0.212
4.83,134.00,0.204
4.83,134.03,0.197
4.83,134.06,0.189
4.83,134.10,0.182
4.84,134.13,0.175
4.84,134.16,0.167
4.84,134.19,0.160
4.84,134.23,0.153
4.84,134.26,0.145
4.84,134.29,0.138
4.85,134.32,0.131
4.85,134.35,0.123
4.85,134.39,0.117
4.85,134.42,0.110
4.85,134.45,0.102
4.85,134.48,0.095
4.85,134.51,0.088
4.86,134.55,0.081
4.86,134.58,0.074
4.86,134.61,0.066
4.86,134.64,0.059
4.86,134.67,0.052
4.86,134.71,0.045
4.87,134.74,0.039
4.87,134.77,0.033
4.87,134.80,0.026
4.87,134.83,0.020
4.87,134.87,0.013
4.88,134.90,0.007
4.88,134.93,0.000
4.88,134.96,-0.007
4.88,134.99,-0.014
4.88,135.03,-0.021
4.88,135.06,-0.028
4.89,135.09,-0.034
4.89,135.12,-0.040
4.89,135.15,-0.046
4.89,135.19,-0.052
4.89,135.22,-0.057
4.89,135.25,-0.063
4.90,135.28,-0.069
4.90,135.31,-0.075
4.90,135.35,-0.081
4.90,135.38,-0.087
4.90,135.41,-0.091
4.90,135.44,-0.097
4.90,135.47,-0.103
4.91,135.51,-0.108
4.91,135.54,-0.113
4.91,135.57,-0.118
4.91,135.60,-0.123
4.91,135.63,-0.129
4.91,135.67,-0.133
4.92,135.70,-0.139
4.92,135.73,-0.145
4.92,135.76,-0.149
4.92,135.79,-0.153
4.92,135.82,-0.158
4.93,135.86,-0.162
4.93,135.89,-0.167
4.93,135.92,-0.172
4.93,135.95,-0.176
4.93,135.99,-0.180
4.93,136.02,-0.184
4.94,136.05,-0.188
4.94,136.08,-0.192
4.94,136.11,-0.196
4.94,136.15,-0.201
4.94,136.18,-0.204
4.94,136.21,-0.208
4.95,136.24,-0.212
4.95,136.28,-0.217
4.95,136.31,-0.221
4.95,136.34,-0.225
4.95,136.37,-0.227
4.95,136.40,-0.230
4.95,136.44,-0.233
4.96,136.47,-0.237
4.96,136.50,-0.241
4.96,136.53,-0.244
4.96,136.57,-0.248
4.96,136.60,-0.251
4.96,136.63,-0.254
4.97,136.66,-0.257
4.97,136.69,-0.259
4.97,136.73,-0.262
4.97,136.76,-0.265
4.97,136.79,-0.267
4.98,136.82,-0.270
4.98,136.86,-0.273
4.98,136.89,-0.276
4.98,136.92,-0.280
4.98,136.95,-0.283
4.98,136.99,-0.285
4.99,137.02,-0.288
4.99,137.05,-0.290
4.99,137.08,-0.292
4.99,137.12,-0.294
4.99,137.15,-0.296
4.99,137.18,-0.298
5.00,137.21,-0.300
5.00,137.25,-0.303
5.00,137.28,-0.305
5.00,137.31,-0.307
5.00,137.34,-0.309
5.00,137.38,-0.311
5.00,137.41,-0.313
5.01,137.44,-0.314
5.01,137.47,-0.317
5.01,137.51,-0.319
5.01,137.54,-0.320
5.01,137.57,-0.323
5.01,137.60,-0.325
5.02,137.64,-0.328
5.02,137.67,-0.329
5.02,137.70,-0.330
5.02,137.74,-0.332
5.02,137.77,-0.332
5.03,137.80,-0.334
5.03,137.83,-0.336
5.03,137.87,-0.337
5.03,137.90,-0.338
5.03,137.93,-0.340
5.03,137.97,-0.341
5.04,138.00,-0.343
5.04,138.03,-0.345
5.04,138.06,-0.347
5.04,138.10,-0.349
5.04,138.13,-0.350
5.04,138.16,-0.352
5.05,138.19,-0.354
5.05,138.23,-0.356
5.05,138.26,-0.357
5.05,138.29,-0.358
5.05,138.33,-0.359
5.05,138.36,-0.360
5.05,138.39,-0.360
5.06,138.42,-0.361
5.06,138.46,-0.362
5.06,138.49,-0.363
5.06,138.52,-0.364
5.06,138.56,-0.365
5.06,138.59,-0.366
5.07,138.62,-0.368
5.07,138.65,-0.370
5.07,138.69,-0.371
5.07,138.72,-0.373
5.07,138.75,-0.373
5.08,138.79,-0.373
5.08,138.82,-0.374
5.08,138.85,-0.374
5.08,138.88,-0.374
5.08,138.92,-0.375
5.08,138.95,-0.376
5.09,138.98,-0.377
5.09,139.02,-0.379
5.09,139.05,-0.380
5.09,139.08,-0.382
5.09,139.12,-0.383
5.09,139.15,-0.384
5.10,139.18,-0.385
5.10,139.21,-0.386
5.10,139.25,-0.387
5.10,139.28,-0.388
5.10,139.31,-0.389
5.10,139.35,-0.390
5.10,139.38,-0.390
5.11,139.41,-0.390
5.11,139.45,-0.390
5.11,139.48,-0.391
5.11,139.51,-0.392
5.11,139.54,-0.393
5.11,139.58,-0.393
5.12,139.61,-0.394
5.12,139.64,-0.395
5.12,139.68,-0.396
5.12,139.71,-0.397
5.12,139.74,-0.398
5.13,139.78,-0.398
5.13,139.81,-0.398
5.13,139.84,-0.399
5.13,139.88,-0.399
5.13,139.91,-0.400
5.13,139.94,-0.401
5.14,139.97,-0.401
5.14,140.01,-0.402
5.14,140.04,-0.403
5.14,140.07,-0.404
5.14,140.11,-0.404
5.14,140.14,-0.404
5.15,140.17,-0.404
5.15,140.21,-0.405
5.15,140.24,-0.404
5.15,140.27,-0.405
5.15,140.31,-0.405
5.15,140.34,-0.405
5.15,140.37,-0.405
5.16,140.41,-0.405
5.16,140.44,-0.406
5.16,140.47,-0.406
5.16,140.50,-0.407
5.16,140.54,-0.408
5.16,140.57,-0.409
5.17,140.60,-0.410
5.17,140.64,-0.411
5.17,140.67,-0.411
5.17,140.70,-0.412
5.17,140.74,-0.412
5.18,140.77,-0.412
5.18,140.80,-0.413
5.18,140.84,-0.414
5.18,140.87,-0.414
5.18,140.90,-0.415
5.18,140.94,-0.415
5.19,140.97,-0.416
5.19,141.00,-0.417
5.19,141.04,-0.417
5.19,141.07,-0.418
5.19,141.10,-0.418
5.19,141.14,-0.418
5.20,141.17,-0.418
5.20,141.20,-0.419
5.20,141.24,-0.419
5.20,141.27,-0.419
5.20,141.30,-0.419
5.20,141.33,-0.420
5.20,141.37,-0.420
5.21,141.40,-0.421
5.21,141.44,-0.422
5.21,141.47,-0.422
5.21,141.50,-0.422
5.21,141.53,-0.423
5.21,141.57,-0.423
5.22,141.60,-0.423
5.22,141.63,-0.423
5.22,141.67,-0.423
5.22,141.70,-0.423
5.22,141.73,-0.423
5.23,141.77,-0.423
5.23,141.80,-0.423
5.23,141.83,-0.424
5.23,141.87,-0.424
5.23,141.90,-0.424
5.23,141.93,-0.425
5.24,141.97,-0.425
5.24,142.00,-0.426
5.24,142.03,-0.426
5.24,142.07,-0.426
5.24,142.10,-0.426
5.24,142.13,-0.426
5.25,142.17,-0.427
5.25,142.20,-0.427
5.25,142.23,-0.427
5.25,142.27,-0.427
5.25,142.30,-0.427
5.25,142.33,-0.427
5.25,142.37,-0.428
5.26,142.40,-0.428
5.26,142.43,-0.428
5.26,142.47,-0.428
5.26,142.50,-0.428
5.26,142.53,-0.428
5.26,142.57,-0.428
5.27,142.60,-0.429
5.27,142.63,-0.429
5.27,142.67,-0.429
5.27,142.70,-0.429
5.27,142.73,-0.430
5.28,142.77,-0.430
5.28,142.80,-0.430
5.28,142.83,-0.430
5.28,142.87,-0.430
5.28,142.90,-0.430
5.28,142.93,-0.430
5.29,142.96,-0.431
5.29,143.00,-0.431
5.29,143.03,-0.431
5.29,143.07,-0.432
5.29,143.10,-0.432
5.29,143.13,-0.433
5.30,143.16,-0.433
5.30,143.20,-0.433
5.30,143.23,-0.433
5.30,143.26,-0.433
5.30,143.30,-0.434
5.30,143.33,-0.434
5.30,143.36,-0.434
5.31,143.40,-0.434
5.31,143.43,-0.434
5.31,143.46,-0.434
5.31,143.50,-0.434
5.31,143.53,-0.435
5.31,143.56,-0.435
5.32,143.60,-0.435
5.32,143.63,-0.435
5.32,143.66,-0.435
5.32,143.70,-0.436
5.32,143.73,-0.436
5.33,143.77,-0.436
5.33,143.80,-0.436
5.33,143.83,-0.436
5.33,143.86,-0.436
5.33,143.90,-0.436
5.33,143.93,-0.437
5.34,143.96,-0.437
5.34,144.00,-0.437
5.34,144.03,-0.437
5.34,144.06,-0.437
5.34,144.10,-0.437
5.34,144.13,-0.438
5.35,144.16,-0.438
5.35,144.20,-0.438
5.35,144.23,-0.438
5.35,144.26,-0.439
5.35,144.30,-0.439
5.35,144.33,-0.439
5.35,144.37,-0.439
5.36,144.40,-0.439
5.36,144.43,-0.439
5.36,144.46,-0.439
5.36,144.50,-0.439
5.36,144.53,-0.440
5.36,144.56,-0.440
5.37,144.60,-0.441
5.37,144.63,-0.441
5.37,144.66,-0.441
5.37,144.70,-0.441
5.37,144.73,-0.441
5.38,144.76,-0.441
5.38,144.80,-0.442
5.38,144.83,-0.442
5.38,144.86,-0.442
5.38,144.90,-0.442
5.38,144.93,-0.442
5.39,144.97,-0.442
5.39,145.00,-0.443
5.39,145.03,-0.443
5.39,145.07,-0.443
5.39,145.10,-0.443
5.39,145.13,-0.443
5.40,145.17,-0.443
5.40,145.20,-0.444
5.40,145.23,-0.444
5.40,145.26,-0.444
5.40,145.30,-0.444
5.40,145.33,-0.444
5.40,145.37,-0.444
5.41,145.40,-0.444
5.41,145.43,-0.444
5.41,145.47,-0.444
5.41,145.50,-0.444
5.41,145.53,-0.444
5.41,145.56,-0.444
5.42,145.60,-0.444
5.42,145.63,-0.444
5.42,145.66,-0.444
5.42,145.70,-0.444
5.42,145.73,-0.445
5.43,145.76,-0.445
5.43,145.80,-0.445
5.43,145.83,-0.445
5.43,145.86,-0.445
5.43,145.90,-0.445
5.43,145.93,-0.445
5.44,145.97,-0.445
5.44,146.00,-0.445
5.44,146.03,-0.445
5.44,146.07,-0.446
5.44,146.10,-0.446
5.44,146.13,-0.446
5.45,146.17,-0.446
5.45,146.20,-0.446
5.45,146.23,-0.446
5.45,146.27,-0.446
5.45,146.30,-0.446
5.45,146.33,-0.446
5.45,146.36,-0.446
5.46,146.40,-0.447
5.46,146.43,-0.447
5.46,146.46,-0.447
5.46,146.50,-0.447
5.46,146.53,-0.447
5.46,146.57,-0.447
5.47,146.60,-0.447
5.47,146.63,-0.447
5.47,146.67,-0.448
5.47,146.70,-0.448
5.47,146.73,-0.448
5.48,146.77,-0.448
5.48,146.80,-0.448
5.48,146.83,-0.448
5.48,146.87,-0.448
5.48,146.90,-0.448
5.48,146.93,-0.448
5.49,146.97,-0.448
5.49,147.00,-0.449
5.49,147.03,-0.449
5.49,147.07,-0.449
5.49,147.10,-0.449
5.49,147.13,-0.449
5.50,147.16,-0.449
5.50,147.20,-0.449
5.50,147.23,-0.449
5.50,147.27,-0.449
5.50,147.30,-0.449
5.50,147.33,-0.449
5.50,147.37,-0.449
5.51,147.40,-0.449
5.51,147.43,-0.449
5.51,147.47,-0.449
5.51,147.50,-0.450
5.51,147.53,-0.450
5.51,147.57,-0.450
5.52,147.60,-0.450
5.52,147.63,-0.450
5.52,147.66,-0.450
5.52,147.70,-0.450
5.52,147.73,-0.450
5.53,147.77,-0.450
5.53,147.80,-0.450
5.53,147.83,-0.450
5.53,147.87,-0.450
5.53,147.90,-0.451
5.53,147.93,-0.451
5.54,147.97,-0.451
5.54,148.00,-0.451
5.54,148.03,-0.451
5.54,148.06,-0.451
5.54,148.10,-0.451
5.54,148.13,-0.451
5.55,148.17,-0.451
5.55,148.20,-0.452
5.55,148.23,-0.452
5.55,148.27,-0.452
5.55,148.30,-0.452
5.55,148.33,-0.453
5.55,148.37,-0.453
5.56,148.40,-0.453
5.56,148.43,-0.453
5.56,148.47,-0.453
5.56,148.50,-0.453
5.56,148.53,-0.453
5.56,148.56,-0.453
5.57,148.60,-0.453
5.57,148.63,-0.453
5.57,148.66,-0.453
5.57,148.70,-0.453
5.57,148.73,-0.453
5.58,148.76,-0.453
5.58,148.80,-0.454
5.58,148.83,-0.454
5.58,148.87,-0.454
5.58,148.90,-0.454
5.58,148.93,-0.454
5.59,148.97,-0.454
5.59,149.00,-0.454
5.59,149.03,-0.454
5.59,149.07,-0.455
5.59,149.10,-0.455
5.59,149.13,-0.455
5.60,149.16,-0.455
5.60,149.20,-0.455
5.60,149.23,-0.455
5.60,149.26,-0.455
5.60,149.30,-0.455
5.60,149.33,-0.455
5.60,149.37,-0.456
5.61,149.40,-0.456
5.61,149.43,-0.456
5.61,149.47,-0.457
5.61,149.50,-0.457
5.61,149.53,-0.457
5.61,149.57,-0.457
5.62,149.60,-0.457
5.62,149.63,-0.457
5.62,149.67,-0.457
5.62,149.70,-0.457
5.62,149.73,-0.457
5.63,149.77,-0.457
5.63,149.80,-0.457
5.63,149.83,-0.457
5.63,149.87,-0.457
5.63,149.90,-0.457
5.63,149.93,-0.457
5.64,149.97,-0.457
5.64,150.00,-0.458
5.64,150.03,-0.458
5.64,150.07,-0.458
5.64,150.10,-0.458
5.64,150.13,-0.458
5.65,150.17,-0.458
5.65,150.20,-0.458
5.65,150.23,-0.458
5.65,150.27,-0.458
5.65,150.30,-0.458
5.65,150.33,-0.458
5.65,150.37,-0.458
5.66,150.40,-0.458
5.66,150.43,-0.458
5.66,150.47,-0.458
5.66,150.50,-0.458
5.66,150.53,-0.458
5.66,150.57,-0.459
5.67,150.60,-0.459
5.67,150.63,-0.459
5.67,150.67,-0.459
5.67,150.70,-0.459
5.67,150.73,-0.459
5.68,150.77,-0.459
5.68,150.80,-0.460
5.68,150.83,-0.460
5.68,150.87,-0.460
5.68,150.90,-0.460
5.68,150.93,-0.460
5.69,150.97,-0.460
5.69,151.00,-0.460
5.69,151.03,-0.460
5.69,151.07,-0.460
5.69,151.10,-0.460
5.69,151.13,-0.460
5.70,151.17,-0.460
5.70,151.20,-0.461
5.70,151.23,-0.461
5.70,151.27,-0.461
5.70,151.30,-0.461
5.70,151.33,-0.461
5.70,151.37,-0.461
5.71,151.40,-0.461
5.71,151.43,-0.461
5.71,151.47,-0.461
5.71,151.50,-0.461
5.71,151.53,-0.462
5.71,151.57,-0.462
5.72,151.60,-0.462
5.72,151.63,-0.462
5.72,151.67,-0.462
5.72,151.70,-0.462
5.72,151.73,-0.462
5.73,151.77,-0.462
